service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
001269,0,0,0,0,0,0,0,20211115,20221210
001270,0,0,0,0,0,0,0,20211115,20221210
001271,0,0,0,0,0,0,0,20211115,20221210
001272,0,0,0,0,0,0,0,20211115,20221210
001273,0,0,0,0,0,0,0,20211115,20221210
001274,0,0,0,0,0,0,0,20211115,20221210
001275,0,0,0,0,0,0,0,20211115,20221210
001276,0,0,0,0,0,0,0,20211115,20221210
001277,0,0,0,0,0,0,0,20211115,20221210
001278,0,0,0,0,0,0,0,20211115,20221210
001279,0,0,0,0,0,0,0,20211115,20221210
001280,0,0,0,0,0,0,0,20211115,20221210
001281,0,0,0,0,0,0,0,20211115,20221210
001282,0,0,0,0,0,0,0,20211115,20221210
001283,0,0,0,0,0,0,0,20211115,20221210
001284,0,0,0,0,0,0,0,20211115,20221210
001285,0,0,0,0,0,0,0,20211115,20221210
001286,0,0,0,0,0,0,0,20211115,20221210
001287,0,0,0,0,0,0,0,20211115,20221210
001288,0,0,0,0,0,0,0,20211115,20221210
001289,0,0,0,0,0,0,0,20211115,20221210
001290,0,0,0,0,0,0,0,20211115,20221210
001291,0,0,0,0,0,0,0,20211115,20221210
001292,0,0,0,0,0,0,0,20211115,20221210
001293,0,0,0,0,0,0,0,20211115,20221210
001294,0,0,0,0,0,0,0,20211115,20221210
001295,0,0,0,0,0,0,0,20211115,20221210
001296,0,0,0,0,0,0,0,20211115,20221210
001297,0,0,0,0,0,0,0,20211115,20221210
001298,0,0,0,0,0,0,0,20211115,20221210
001299,0,0,0,0,0,0,0,20211115,20221210
001301,0,0,0,0,0,0,0,20211115,20221210
001302,0,0,0,0,0,0,0,20211115,20221210
001303,0,0,0,0,0,0,0,20211115,20221210
001304,0,0,0,0,0,0,0,20211115,20221210
001305,0,0,0,0,0,0,0,20211115,20221210
001306,0,0,0,0,0,0,0,20211115,20221210
001307,0,0,0,0,0,0,0,20211115,20221210
001308,0,0,0,0,0,0,0,20211115,20221210
001309,0,0,0,0,0,0,0,20211115,20221210
001310,0,0,0,0,0,0,0,20211115,20221210
001311,0,0,0,0,0,0,0,20211115,20221210
001312,0,0,0,0,0,0,0,20211115,20221210
001313,0,0,0,0,0,0,0,20211115,20221210
001314,0,0,0,0,0,0,0,20211115,20221210
001315,0,0,0,0,0,0,0,20211115,20221210
001316,0,0,0,0,0,0,0,20211115,20221210
001317,0,0,0,0,0,0,0,20211115,20221210
001318,0,0,0,0,0,0,0,20211115,20221210
001319,0,0,0,0,0,0,0,20211115,20221210
001320,0,0,0,0,0,0,0,20211115,20221210
001321,0,0,0,0,0,0,0,20211115,20221210
001322,0,0,0,0,0,0,0,20211115,20221210
001323,0,0,0,0,0,0,0,20211115,20221210
001324,0,0,0,0,0,0,0,20211115,20221210
001325,0,0,0,0,0,0,0,20211115,20221210
001326,0,0,0,0,0,0,0,20211115,20221210
001327,0,0,0,0,0,0,0,20211115,20221210
001328,0,0,0,0,0,0,0,20211115,20221210
001329,0,0,0,0,0,0,0,20211115,20221210
001330,0,0,0,0,0,0,0,20211115,20221210
001331,0,0,0,0,0,0,0,20211115,20221210
001332,0,0,0,0,0,0,0,20211115,20221210
001333,0,0,0,0,0,0,0,20211115,20221210
001334,0,0,0,0,0,0,0,20211115,20221210
001335,0,0,0,0,0,0,0,20211115,20221210
001336,0,0,0,0,0,0,0,20211115,20221210
001337,0,0,0,0,0,0,0,20211115,20221210
001338,0,0,0,0,0,0,0,20211115,20221210
001339,0,0,0,0,0,0,0,20211115,20221210
001340,0,0,0,0,0,0,0,20211115,20221210
001341,0,0,0,0,0,0,0,20211115,20221210
001342,0,0,0,0,0,0,0,20211115,20221210
001343,0,0,0,0,0,0,0,20211115,20221210
001344,0,0,0,0,0,0,0,20211115,20221210
001345,0,0,0,0,0,0,0,20211115,20221210
001346,0,0,0,0,0,0,0,20211115,20221210
001347,0,0,0,0,0,0,0,20211115,20221210
001348,0,0,0,0,0,0,0,20211115,20221210
001349,0,0,0,0,0,0,0,20211115,20221210
001350,0,0,0,0,0,0,0,20211115,20221210
001351,0,0,0,0,0,0,0,20211115,20221210
001352,0,0,0,0,0,0,0,20211115,20221210
001353,0,0,0,0,0,0,0,20211115,20221210
001354,0,0,0,0,0,0,0,20211115,20221210
001355,0,0,0,0,0,0,0,20211115,20221210
001356,0,0,0,0,0,0,0,20211115,20221210
001357,0,0,0,0,0,0,0,20211115,20221210
001358,0,0,0,0,0,0,0,20211115,20221210
001359,0,0,0,0,0,0,0,20211115,20221210
001360,0,0,0,0,0,0,0,20211115,20221210
001361,0,0,0,0,0,0,0,20211115,20221210
001362,0,0,0,0,0,0,0,20211115,20221210
001363,0,0,0,0,0,0,0,20211115,20221210
001364,0,0,0,0,0,0,0,20211115,20221210
001365,0,0,0,0,0,0,0,20211115,20221210
001366,0,0,0,0,0,0,0,20211115,20221210
001367,0,0,0,0,0,0,0,20211115,20221210
001368,0,0,0,0,0,0,0,20211115,20221210
001369,0,0,0,0,0,0,0,20211115,20221210
001370,0,0,0,0,0,0,0,20211115,20221210
001371,0,0,0,0,0,0,0,20211115,20221210
001372,0,0,0,0,0,0,0,20211115,20221210
001373,0,0,0,0,0,0,0,20211115,20221210
001374,0,0,0,0,0,0,0,20211115,20221210
001375,0,0,0,0,0,0,0,20211115,20221210
001376,0,0,0,0,0,0,0,20211115,20221210
001377,0,0,0,0,0,0,0,20211115,20221210
001378,0,0,0,0,0,0,0,20211115,20221210
001379,0,0,0,0,0,0,0,20211115,20221210
001380,0,0,0,0,0,0,0,20211115,20221210
001381,0,0,0,0,0,0,0,20211115,20221210
001382,0,0,0,0,0,0,0,20211115,20221210
001383,0,0,0,0,0,0,0,20211115,20221210
001386,0,0,0,0,0,0,0,20211115,20221210
001387,0,0,0,0,0,0,0,20211115,20221210
001388,0,0,0,0,0,0,0,20211115,20221210
001390,0,0,0,0,0,0,0,20211115,20221210
001393,0,0,0,0,0,0,0,20211115,20221210
001394,0,0,0,0,0,0,0,20211115,20221210
001395,0,0,0,0,0,0,0,20211115,20221210
001396,0,0,0,0,0,0,0,20211115,20221210
001397,0,0,0,0,0,0,0,20211115,20221210
001398,0,0,0,0,0,0,0,20211115,20221210
001399,0,0,0,0,0,0,0,20211115,20221210
001400,0,0,0,0,0,0,0,20211115,20221210
001401,0,0,0,0,0,0,0,20211115,20221210
001402,0,0,0,0,0,0,0,20211115,20221210
001403,0,0,0,0,0,0,0,20211115,20221210
001404,0,0,0,0,0,0,0,20211115,20221210
001405,0,0,0,0,0,0,0,20211115,20221210
001406,0,0,0,0,0,0,0,20211115,20221210
001407,0,0,0,0,0,0,0,20211115,20221210
001408,0,0,0,0,0,0,0,20211115,20221210
001409,0,0,0,0,0,0,0,20211115,20221210
001410,0,0,0,0,0,0,0,20211115,20221210
001411,0,0,0,0,0,0,0,20211115,20221210
001412,0,0,0,0,0,0,0,20211115,20221210
001413,0,0,0,0,0,0,0,20211115,20221210
001414,0,0,0,0,0,0,0,20211115,20221210
001415,0,0,0,0,0,0,0,20211115,20221210
001416,0,0,0,0,0,0,0,20211115,20221210
001417,0,0,0,0,0,0,0,20211115,20221210
001418,0,0,0,0,0,0,0,20211115,20221210
001419,0,0,0,0,0,0,0,20211115,20221210
001420,0,0,0,0,0,0,0,20211115,20221210
001421,0,0,0,0,0,0,0,20211115,20221210
001422,0,0,0,0,0,0,0,20211115,20221210
001423,0,0,0,0,0,0,0,20211115,20221210
001424,0,0,0,0,0,0,0,20211115,20221210
001425,0,0,0,0,0,0,0,20211115,20221210
001426,0,0,0,0,0,0,0,20211115,20221210
001427,0,0,0,0,0,0,0,20211115,20221210
001428,0,0,0,0,0,0,0,20211115,20221210
001429,0,0,0,0,0,0,0,20211115,20221210
001430,0,0,0,0,0,0,0,20211115,20221210
001431,0,0,0,0,0,0,0,20211115,20221210
001432,0,0,0,0,0,0,0,20211115,20221210
001433,0,0,0,0,0,0,0,20211115,20221210
001434,0,0,0,0,0,0,0,20211115,20221210
001435,0,0,0,0,0,0,0,20211115,20221210
001436,0,0,0,0,0,0,0,20211115,20221210
001438,0,0,0,0,0,0,0,20211115,20221210
001439,0,0,0,0,0,0,0,20211115,20221210
001440,0,0,0,0,0,0,0,20211115,20221210
001441,0,0,0,0,0,0,0,20211115,20221210
001442,0,0,0,0,0,0,0,20211115,20221210
001443,0,0,0,0,0,0,0,20211115,20221210
001445,0,0,0,0,0,0,0,20211115,20221210
001446,0,0,0,0,0,0,0,20211115,20221210
001447,0,0,0,0,0,0,0,20211115,20221210
001448,0,0,0,0,0,0,0,20211115,20221210
001449,0,0,0,0,0,0,0,20211115,20221210
001451,0,0,0,0,0,0,0,20211115,20221210
001452,0,0,0,0,0,0,0,20211115,20221210
001454,0,0,0,0,0,0,0,20211115,20221210
001455,0,0,0,0,0,0,0,20211115,20221210
001456,0,0,0,0,0,0,0,20211115,20221210
001457,0,0,0,0,0,0,0,20211115,20221210
001458,0,0,0,0,0,0,0,20211115,20221210
001459,0,0,0,0,0,0,0,20211115,20221210
001460,0,0,0,0,0,0,0,20211115,20221210
001461,0,0,0,0,0,0,0,20211115,20221210
001462,0,0,0,0,0,0,0,20211115,20221210
001463,0,0,0,0,0,0,0,20211115,20221210
001464,0,0,0,0,0,0,0,20211115,20221210
001465,0,0,0,0,0,0,0,20211115,20221210
001466,0,0,0,0,0,0,0,20211115,20221210
001467,0,0,0,0,0,0,0,20211115,20221210
001468,0,0,0,0,0,0,0,20211115,20221210
001469,0,0,0,0,0,0,0,20211115,20221210
001470,0,0,0,0,0,0,0,20211115,20221210
001471,0,0,0,0,0,0,0,20211115,20221210
001472,0,0,0,0,0,0,0,20211115,20221210
001473,0,0,0,0,0,0,0,20211115,20221210
001474,0,0,0,0,0,0,0,20211115,20221210
001475,0,0,0,0,0,0,0,20211115,20221210
001476,0,0,0,0,0,0,0,20211115,20221210
001477,0,0,0,0,0,0,0,20211115,20221210
001478,0,0,0,0,0,0,0,20211115,20221210
001479,0,0,0,0,0,0,0,20211115,20221210
001480,0,0,0,0,0,0,0,20211115,20221210
001481,0,0,0,0,0,0,0,20211115,20221210
001482,0,0,0,0,0,0,0,20211115,20221210
001483,0,0,0,0,0,0,0,20211115,20221210
001484,0,0,0,0,0,0,0,20211115,20221210
001485,0,0,0,0,0,0,0,20211115,20221210
001486,0,0,0,0,0,0,0,20211115,20221210
001487,0,0,0,0,0,0,0,20211115,20221210
001488,0,0,0,0,0,0,0,20211115,20221210
001489,0,0,0,0,0,0,0,20211115,20221210
001490,0,0,0,0,0,0,0,20211115,20221210
001491,0,0,0,0,0,0,0,20211115,20221210
001492,0,0,0,0,0,0,0,20211115,20221210
001494,0,0,0,0,0,0,0,20211115,20221210
001496,0,0,0,0,0,0,0,20211115,20221210
001497,0,0,0,0,0,0,0,20211115,20221210
001498,0,0,0,0,0,0,0,20211115,20221210
001499,0,0,0,0,0,0,0,20211115,20221210
001500,0,0,0,0,0,0,0,20211115,20221210
001501,0,0,0,0,0,0,0,20211115,20221210
001502,0,0,0,0,0,0,0,20211115,20221210
001503,0,0,0,0,0,0,0,20211115,20221210
001504,0,0,0,0,0,0,0,20211115,20221210
001505,0,0,0,0,0,0,0,20211115,20221210
001506,0,0,0,0,0,0,0,20211115,20221210
001507,0,0,0,0,0,0,0,20211115,20221210
001508,0,0,0,0,0,0,0,20211115,20221210
001509,0,0,0,0,0,0,0,20211115,20221210
001510,0,0,0,0,0,0,0,20211115,20221210
001511,0,0,0,0,0,0,0,20211115,20221210
001512,0,0,0,0,0,0,0,20211115,20221210
001513,0,0,0,0,0,0,0,20211115,20221210
001514,0,0,0,0,0,0,0,20211115,20221210
001515,0,0,0,0,0,0,0,20211115,20221210
001516,0,0,0,0,0,0,0,20211115,20221210
001517,0,0,0,0,0,0,0,20211115,20221210
001518,0,0,0,0,0,0,0,20211115,20221210
001520,0,0,0,0,0,0,0,20211115,20221210
001521,0,0,0,0,0,0,0,20211115,20221210
001522,0,0,0,0,0,0,0,20211115,20221210
001524,0,0,0,0,0,0,0,20211115,20221210
001525,0,0,0,0,0,0,0,20211115,20221210
001526,0,0,0,0,0,0,0,20211115,20221210
001527,0,0,0,0,0,0,0,20211115,20221210
001528,0,0,0,0,0,0,0,20211115,20221210
001529,0,0,0,0,0,0,0,20211115,20221210
001530,0,0,0,0,0,0,0,20211115,20221210
001531,0,0,0,0,0,0,0,20211115,20221210
001532,0,0,0,0,0,0,0,20211115,20221210
001533,0,0,0,0,0,0,0,20211115,20221210
001534,0,0,0,0,0,0,0,20211115,20221210
001535,0,0,0,0,0,0,0,20211115,20221210
001536,0,0,0,0,0,0,0,20211115,20221210
001537,0,0,0,0,0,0,0,20211115,20221210
001538,0,0,0,0,0,0,0,20211115,20221210
001539,0,0,0,0,0,0,0,20211115,20221210
001540,0,0,0,0,0,0,0,20211115,20221210
001541,0,0,0,0,0,0,0,20211115,20221210
001542,0,0,0,0,0,0,0,20211115,20221210
001543,0,0,0,0,0,0,0,20211115,20221210
001544,0,0,0,0,0,0,0,20211115,20221210
001545,0,0,0,0,0,0,0,20211115,20221210
001546,0,0,0,0,0,0,0,20211115,20221210
001547,0,0,0,0,0,0,0,20211115,20221210
001548,0,0,0,0,0,0,0,20211115,20221210
001549,0,0,0,0,0,0,0,20211115,20221210
001550,0,0,0,0,0,0,0,20211115,20221210
001551,0,0,0,0,0,0,0,20211115,20221210
001552,0,0,0,0,0,0,0,20211115,20221210
001553,0,0,0,0,0,0,0,20211115,20221210
001554,0,0,0,0,0,0,0,20211115,20221210
001555,0,0,0,0,0,0,0,20211115,20221210
001556,0,0,0,0,0,0,0,20211115,20221210
001557,0,0,0,0,0,0,0,20211115,20221210
001558,0,0,0,0,0,0,0,20211115,20221210
001559,0,0,0,0,0,0,0,20211115,20221210
001560,0,0,0,0,0,0,0,20211115,20221210
001561,0,0,0,0,0,0,0,20211115,20221210
001562,0,0,0,0,0,0,0,20211115,20221210
001563,0,0,0,0,0,0,0,20211115,20221210
001564,0,0,0,0,0,0,0,20211115,20221210
001565,0,0,0,0,0,0,0,20211115,20221210
001566,0,0,0,0,0,0,0,20211115,20221210
001567,0,0,0,0,0,0,0,20211115,20221210
001568,0,0,0,0,0,0,0,20211115,20221210
001569,0,0,0,0,0,0,0,20211115,20221210
001570,0,0,0,0,0,0,0,20211115,20221210
001571,0,0,0,0,0,0,0,20211115,20221210
001572,0,0,0,0,0,0,0,20211115,20221210
001573,0,0,0,0,0,0,0,20211115,20221210
001574,0,0,0,0,0,0,0,20211115,20221210
001575,0,0,0,0,0,0,0,20211115,20221210
001576,0,0,0,0,0,0,0,20211115,20221210
001577,0,0,0,0,0,0,0,20211115,20221210
001578,0,0,0,0,0,0,0,20211115,20221210
001579,0,0,0,0,0,0,0,20211115,20221210
001580,0,0,0,0,0,0,0,20211115,20221210
001581,0,0,0,0,0,0,0,20211115,20221210
001582,0,0,0,0,0,0,0,20211115,20221210
001583,0,0,0,0,0,0,0,20211115,20221210
001584,0,0,0,0,0,0,0,20211115,20221210
001585,0,0,0,0,0,0,0,20211115,20221210
001586,0,0,0,0,0,0,0,20211115,20221210
001587,0,0,0,0,0,0,0,20211115,20221210
001588,0,0,0,0,0,0,0,20211115,20221210
001589,0,0,0,0,0,0,0,20211115,20221210
001590,0,0,0,0,0,0,0,20211115,20221210
001591,0,0,0,0,0,0,0,20211115,20221210
001592,0,0,0,0,0,0,0,20211115,20221210
001593,0,0,0,0,0,0,0,20211115,20221210
001594,0,0,0,0,0,0,0,20211115,20221210
001595,0,0,0,0,0,0,0,20211115,20221210
001596,0,0,0,0,0,0,0,20211115,20221210
001597,0,0,0,0,0,0,0,20211115,20221210
001598,0,0,0,0,0,0,0,20211115,20221210
001599,0,0,0,0,0,0,0,20211115,20221210
001600,0,0,0,0,0,0,0,20211115,20221210
001601,0,0,0,0,0,0,0,20211115,20221210
001602,0,0,0,0,0,0,0,20211115,20221210
001603,0,0,0,0,0,0,0,20211115,20221210
001604,0,0,0,0,0,0,0,20211115,20221210
001605,0,0,0,0,0,0,0,20211115,20221210
001606,0,0,0,0,0,0,0,20211115,20221210
001607,0,0,0,0,0,0,0,20211115,20221210
001608,0,0,0,0,0,0,0,20211115,20221210
001609,0,0,0,0,0,0,0,20211115,20221210
001610,0,0,0,0,0,0,0,20211115,20221210
001611,0,0,0,0,0,0,0,20211115,20221210
001612,0,0,0,0,0,0,0,20211115,20221210
001613,0,0,0,0,0,0,0,20211115,20221210
001614,0,0,0,0,0,0,0,20211115,20221210
001615,0,0,0,0,0,0,0,20211115,20221210
001616,0,0,0,0,0,0,0,20211115,20221210
001617,0,0,0,0,0,0,0,20211115,20221210
001618,0,0,0,0,0,0,0,20211115,20221210
001619,0,0,0,0,0,0,0,20211115,20221210
001620,0,0,0,0,0,0,0,20211115,20221210
001622,0,0,0,0,0,0,0,20211115,20221210
001623,0,0,0,0,0,0,0,20211115,20221210
001624,0,0,0,0,0,0,0,20211115,20221210
001625,0,0,0,0,0,0,0,20211115,20221210
001626,0,0,0,0,0,0,0,20211115,20221210
001627,0,0,0,0,0,0,0,20211115,20221210
001628,0,0,0,0,0,0,0,20211115,20221210
001629,0,0,0,0,0,0,0,20211115,20221210
001630,0,0,0,0,0,0,0,20211115,20221210
001632,0,0,0,0,0,0,0,20211115,20221210
001633,0,0,0,0,0,0,0,20211115,20221210
001634,0,0,0,0,0,0,0,20211115,20221210
001635,0,0,0,0,0,0,0,20211115,20221210
001636,0,0,0,0,0,0,0,20211115,20221210
001637,0,0,0,0,0,0,0,20211115,20221210
001638,0,0,0,0,0,0,0,20211115,20221210
001639,0,0,0,0,0,0,0,20211115,20221210
001640,0,0,0,0,0,0,0,20211115,20221210
001641,0,0,0,0,0,0,0,20211115,20221210
001642,0,0,0,0,0,0,0,20211115,20221210
001643,0,0,0,0,0,0,0,20211115,20221210
001644,0,0,0,0,0,0,0,20211115,20221210
001645,0,0,0,0,0,0,0,20211115,20221210
001646,0,0,0,0,0,0,0,20211115,20221210
001647,0,0,0,0,0,0,0,20211115,20221210
001648,0,0,0,0,0,0,0,20211115,20221210
001649,0,0,0,0,0,0,0,20211115,20221210
001650,0,0,0,0,0,0,0,20211115,20221210
001651,0,0,0,0,0,0,0,20211115,20221210
001652,0,0,0,0,0,0,0,20211115,20221210
001653,0,0,0,0,0,0,0,20211115,20221210
001654,0,0,0,0,0,0,0,20211115,20221210
001655,0,0,0,0,0,0,0,20211115,20221210
001656,0,0,0,0,0,0,0,20211115,20221210
001657,0,0,0,0,0,0,0,20211115,20221210
001658,0,0,0,0,0,0,0,20211115,20221210
001659,0,0,0,0,0,0,0,20211115,20221210
001660,0,0,0,0,0,0,0,20211115,20221210
001661,0,0,0,0,0,0,0,20211115,20221210
001662,0,0,0,0,0,0,0,20211115,20221210
001663,0,0,0,0,0,0,0,20211115,20221210
001664,0,0,0,0,0,0,0,20211115,20221210
001665,0,0,0,0,0,0,0,20211115,20221210
001666,0,0,0,0,0,0,0,20211115,20221210
001667,0,0,0,0,0,0,0,20211115,20221210
001668,0,0,0,0,0,0,0,20211115,20221210
001669,0,0,0,0,0,0,0,20211115,20221210
001670,0,0,0,0,0,0,0,20211115,20221210
001671,0,0,0,0,0,0,0,20211115,20221210
001672,0,0,0,0,0,0,0,20211115,20221210
001673,0,0,0,0,0,0,0,20211115,20221210
001674,0,0,0,0,0,0,0,20211115,20221210
001675,0,0,0,0,0,0,0,20211115,20221210
001676,0,0,0,0,0,0,0,20211115,20221210
001677,0,0,0,0,0,0,0,20211115,20221210
001678,0,0,0,0,0,0,0,20211115,20221210
001679,0,0,0,0,0,0,0,20211115,20221210
001680,0,0,0,0,0,0,0,20211115,20221210
001681,0,0,0,0,0,0,0,20211115,20221210
001682,0,0,0,0,0,0,0,20211115,20221210
001683,0,0,0,0,0,0,0,20211115,20221210
001684,0,0,0,0,0,0,0,20211115,20221210
001685,0,0,0,0,0,0,0,20211115,20221210
001686,0,0,0,0,0,0,0,20211115,20221210
001687,0,0,0,0,0,0,0,20211115,20221210
001688,0,0,0,0,0,0,0,20211115,20221210
001689,0,0,0,0,0,0,0,20211115,20221210
001690,0,0,0,0,0,0,0,20211115,20221210
001691,0,0,0,0,0,0,0,20211115,20221210
001692,0,0,0,0,0,0,0,20211115,20221210
001693,0,0,0,0,0,0,0,20211115,20221210
001694,0,0,0,0,0,0,0,20211115,20221210
001695,0,0,0,0,0,0,0,20211115,20221210
001696,0,0,0,0,0,0,0,20211115,20221210
001697,0,0,0,0,0,0,0,20211115,20221210
001698,0,0,0,0,0,0,0,20211115,20221210
001699,0,0,0,0,0,0,0,20211115,20221210
001700,0,0,0,0,0,0,0,20211115,20221210
001701,0,0,0,0,0,0,0,20211115,20221210
001702,0,0,0,0,0,0,0,20211115,20221210
001703,0,0,0,0,0,0,0,20211115,20221210
001704,0,0,0,0,0,0,0,20211115,20221210
001705,0,0,0,0,0,0,0,20211115,20221210
001706,0,0,0,0,0,0,0,20211115,20221210
001707,0,0,0,0,0,0,0,20211115,20221210
001708,0,0,0,0,0,0,0,20211115,20221210
001709,0,0,0,0,0,0,0,20211115,20221210
001710,0,0,0,0,0,0,0,20211115,20221210
001711,0,0,0,0,0,0,0,20211115,20221210
001712,0,0,0,0,0,0,0,20211115,20221210
001713,0,0,0,0,0,0,0,20211115,20221210
001714,0,0,0,0,0,0,0,20211115,20221210
001715,0,0,0,0,0,0,0,20211115,20221210
001716,0,0,0,0,0,0,0,20211115,20221210
001717,0,0,0,0,0,0,0,20211115,20221210
001718,0,0,0,0,0,0,0,20211115,20221210
001719,0,0,0,0,0,0,0,20211115,20221210
001720,0,0,0,0,0,0,0,20211115,20221210
001721,0,0,0,0,0,0,0,20211115,20221210
001722,0,0,0,0,0,0,0,20211115,20221210
001723,0,0,0,0,0,0,0,20211115,20221210
001724,0,0,0,0,0,0,0,20211115,20221210
001725,0,0,0,0,0,0,0,20211115,20221210
001726,0,0,0,0,0,0,0,20211115,20221210
001727,0,0,0,0,0,0,0,20211115,20221210
001728,0,0,0,0,0,0,0,20211115,20221210
001729,0,0,0,0,0,0,0,20211115,20221210
001730,0,0,0,0,0,0,0,20211115,20221210
001731,0,0,0,0,0,0,0,20211115,20221210
001732,0,0,0,0,0,0,0,20211115,20221210
001733,0,0,0,0,0,0,0,20211115,20221210
001734,0,0,0,0,0,0,0,20211115,20221210
001735,0,0,0,0,0,0,0,20211115,20221210
001736,0,0,0,0,0,0,0,20211115,20221210
001737,0,0,0,0,0,0,0,20211115,20221210
001738,0,0,0,0,0,0,0,20211115,20221210
001739,0,0,0,0,0,0,0,20211115,20221210
001740,0,0,0,0,0,0,0,20211115,20221210
001741,0,0,0,0,0,0,0,20211115,20221210
001742,0,0,0,0,0,0,0,20211115,20221210
001743,0,0,0,0,0,0,0,20211115,20221210
001744,0,0,0,0,0,0,0,20211115,20221210
001745,0,0,0,0,0,0,0,20211115,20221210
001746,0,0,0,0,0,0,0,20211115,20221210
001747,0,0,0,0,0,0,0,20211115,20221210
001748,0,0,0,0,0,0,0,20211115,20221210
001749,0,0,0,0,0,0,0,20211115,20221210
001750,0,0,0,0,0,0,0,20211115,20221210
001751,0,0,0,0,0,0,0,20211115,20221210
001752,0,0,0,0,0,0,0,20211115,20221210
001753,0,0,0,0,0,0,0,20211115,20221210
001754,0,0,0,0,0,0,0,20211115,20221210
001757,0,0,0,0,0,0,0,20211115,20221210
001758,0,0,0,0,0,0,0,20211115,20221210
001759,0,0,0,0,0,0,0,20211115,20221210
001760,0,0,0,0,0,0,0,20211115,20221210
001761,0,0,0,0,0,0,0,20211115,20221210
001762,0,0,0,0,0,0,0,20211115,20221210
001763,0,0,0,0,0,0,0,20211115,20221210
001764,0,0,0,0,0,0,0,20211115,20221210
001765,0,0,0,0,0,0,0,20211115,20221210
001766,0,0,0,0,0,0,0,20211115,20221210
001767,0,0,0,0,0,0,0,20211115,20221210
001768,0,0,0,0,0,0,0,20211115,20221210
001769,0,0,0,0,0,0,0,20211115,20221210
001770,0,0,0,0,0,0,0,20211115,20221210
001771,0,0,0,0,0,0,0,20211115,20221210
001772,0,0,0,0,0,0,0,20211115,20221210
001773,0,0,0,0,0,0,0,20211115,20221210
001774,0,0,0,0,0,0,0,20211115,20221210
001775,0,0,0,0,0,0,0,20211115,20221210
001776,0,0,0,0,0,0,0,20211115,20221210
001777,0,0,0,0,0,0,0,20211115,20221210
001778,0,0,0,0,0,0,0,20211115,20221210
001779,0,0,0,0,0,0,0,20211115,20221210
001781,0,0,0,0,0,0,0,20211115,20221210
001782,0,0,0,0,0,0,0,20211115,20221210
001783,0,0,0,0,0,0,0,20211115,20221210
001784,0,0,0,0,0,0,0,20211115,20221210
001785,0,0,0,0,0,0,0,20211115,20221210
001786,0,0,0,0,0,0,0,20211115,20221210
001787,0,0,0,0,0,0,0,20211115,20221210
001788,0,0,0,0,0,0,0,20211115,20221210
001789,0,0,0,0,0,0,0,20211115,20221210
001790,0,0,0,0,0,0,0,20211115,20221210
001791,0,0,0,0,0,0,0,20211115,20221210
001792,0,0,0,0,0,0,0,20211115,20221210
001793,0,0,0,0,0,0,0,20211115,20221210
001794,0,0,0,0,0,0,0,20211115,20221210
001795,0,0,0,0,0,0,0,20211115,20221210
001796,0,0,0,0,0,0,0,20211115,20221210
001797,0,0,0,0,0,0,0,20211115,20221210
001798,0,0,0,0,0,0,0,20211115,20221210
001800,0,0,0,0,0,0,0,20211115,20221210
001801,0,0,0,0,0,0,0,20211115,20221210
001802,0,0,0,0,0,0,0,20211115,20221210
001803,0,0,0,0,0,0,0,20211115,20221210
001804,0,0,0,0,0,0,0,20211115,20221210
001805,0,0,0,0,0,0,0,20211115,20221210
001806,0,0,0,0,0,0,0,20211115,20221210
001807,0,0,0,0,0,0,0,20211115,20221210
001808,0,0,0,0,0,0,0,20211115,20221210
001809,0,0,0,0,0,0,0,20211115,20221210
001810,0,0,0,0,0,0,0,20211115,20221210
001811,0,0,0,0,0,0,0,20211115,20221210
001812,0,0,0,0,0,0,0,20211115,20221210
001813,0,0,0,0,0,0,0,20211115,20221210
001815,0,0,0,0,0,0,0,20211115,20221210
001817,0,0,0,0,0,0,0,20211115,20221210
001818,0,0,0,0,0,0,0,20211115,20221210
001819,0,0,0,0,0,0,0,20211115,20221210
001820,0,0,0,0,0,0,0,20211115,20221210
001821,0,0,0,0,0,0,0,20211115,20221210
001822,0,0,0,0,0,0,0,20211115,20221210
001823,0,0,0,0,0,0,0,20211115,20221210
001824,0,0,0,0,0,0,0,20211115,20221210
001825,0,0,0,0,0,0,0,20211115,20221210
001826,0,0,0,0,0,0,0,20211115,20221210
001827,0,0,0,0,0,0,0,20211115,20221210
001828,0,0,0,0,0,0,0,20211115,20221210
001829,0,0,0,0,0,0,0,20211115,20221210
001830,0,0,0,0,0,0,0,20211115,20221210
001831,0,0,0,0,0,0,0,20211115,20221210
001832,0,0,0,0,0,0,0,20211115,20221210
001833,0,0,0,0,0,0,0,20211115,20221210
001834,0,0,0,0,0,0,0,20211115,20221210
001835,0,0,0,0,0,0,0,20211115,20221210
001836,0,0,0,0,0,0,0,20211115,20221210
001837,0,0,0,0,0,0,0,20211115,20221210
001838,0,0,0,0,0,0,0,20211115,20221210
001839,0,0,0,0,0,0,0,20211115,20221210
001840,0,0,0,0,0,0,0,20211115,20221210
001841,0,0,0,0,0,0,0,20211115,20221210
001842,0,0,0,0,0,0,0,20211115,20221210
001843,0,0,0,0,0,0,0,20211115,20221210
001844,0,0,0,0,0,0,0,20211115,20221210
001845,0,0,0,0,0,0,0,20211115,20221210
001846,0,0,0,0,0,0,0,20211115,20221210
001847,0,0,0,0,0,0,0,20211115,20221210
001848,0,0,0,0,0,0,0,20211115,20221210
